[mega-batch] resuming: 24076 indices already in ledger
[mega-batch] #24527 reduced-order ok 0.001s (session 451)
[mega-batch] #24526 vspaero-wing ok 5.592s (session 452)
[mega-batch] #24528 openfoam-cylinder ok 2.778s (session 453)
[mega-batch] #24530 reduced-order ok 0.001s (session 454)
[mega-batch] #24531 openfoam-cylinder ok 1.962s (session 455)
[mega-batch] #24529 vspaero-wing ok 5.609s (session 456)
[mega-batch] #24533 reduced-order ok 0.001s (session 457)
[mega-batch] #24532 vspaero-wing ok 5.506s (session 458)
[mega-batch] #24534 openfoam-cylinder ok 4.357s (session 459)
[mega-batch] #24536 reduced-order ok 0.0s (session 460)
[mega-batch] #24535 vspaero-wing ok 5.579s (session 461)
[mega-batch] #24537 openfoam-cylinder ok 4.423s (session 462)
[mega-batch] #24539 reduced-order ok 0.0s (session 463)
[mega-batch] #24540 openfoam-cylinder ok 1.828s (session 464)
[mega-batch] #24538 vspaero-wing ok 5.727s (session 465)
[mega-batch] #24542 reduced-order ok 0.001s (session 466)
[mega-batch] #24543 openfoam-cylinder ok 2.274s (session 467)
[mega-batch] #24541 vspaero-wing ok 5.558s (session 468)
[mega-batch] #24545 reduced-order ok 0.0s (session 469)
[mega-batch] #24544 vspaero-wing ok 5.643s (session 470)
[mega-batch] #24546 openfoam-cylinder ok 5.99s (session 471)
[mega-batch] #24548 reduced-order ok 0.0s (session 472)
[mega-batch] #24549 openfoam-cylinder ok 1.787s (session 473)
[mega-batch] #24547 vspaero-wing ok 5.742s (session 474)
[mega-batch] #24551 reduced-order ok 0.0s (session 475)
[mega-batch] #24552 openfoam-cylinder ok 1.825s (session 476)
[mega-batch] #24550 vspaero-wing ok 5.567s (session 477)
[mega-batch] #24554 reduced-order ok 0.0s (session 478)
[mega-batch] #24555 openfoam-cylinder ok 2.049s (session 479)
[mega-batch] #24553 vspaero-wing ok 5.613s (session 480)
[mega-batch] #24557 reduced-order ok 0.0s (session 481)
[mega-batch] #24558 openfoam-cylinder ok 2.46s (session 482)
[mega-batch] #24556 vspaero-wing ok 5.605s (session 483)
[mega-batch] #24560 reduced-order ok 0.0s (session 484)
[mega-batch] #24561 openfoam-cylinder ok 3.211s (session 485)
[mega-batch] #24559 vspaero-wing ok 5.721s (session 486)
[mega-batch] #24563 reduced-order ok 0.001s (session 487)
[mega-batch] #24562 vspaero-wing ok 5.496s (session 488)
[mega-batch] #24564 openfoam-cylinder ok 3.578s (session 489)
[mega-batch] #24566 reduced-order ok 0.0s (session 490)
[mega-batch] #24567 openfoam-cylinder ok 2.992s (session 491)
[mega-batch] #24565 vspaero-wing ok 5.65s (session 492)
[mega-batch] #24569 reduced-order ok 0.0s (session 493)
[mega-batch] #24570 openfoam-cylinder ok 1.742s (session 494)
[mega-batch] #24568 vspaero-wing ok 5.767s (session 495)
[mega-batch] #24572 reduced-order ok 0.001s (session 496)
[mega-batch] #24571 vspaero-wing ok 5.595s (session 497)
[mega-batch] #24573 openfoam-cylinder ok 4.877s (session 498)
[mega-batch] #24575 reduced-order ok 0.0s (session 499)
[mega-batch] #24576 openfoam-cylinder ok 2.06s (session 500)
[mega-batch] learning refreshed: 24576 ledger rows distilled
[mega-batch] #24574 vspaero-wing ok 5.722s (session 501)
[mega-batch] #24578 reduced-order ok 0.001s (session 502)
[mega-batch] #24579 openfoam-cylinder ok 2.358s (session 503)
[mega-batch] #24577 vspaero-wing ok 5.627s (session 504)
[mega-batch] #24581 reduced-order ok 0.001s (session 505)
[mega-batch] #24582 openfoam-cylinder ok 2.498s (session 506)
[mega-batch] #24580 vspaero-wing ok 5.655s (session 507)
[mega-batch] #24584 reduced-order ok 0.0s (session 508)
[mega-batch] #24583 vspaero-wing ok 5.555s (session 509)
[mega-batch] #24585 openfoam-cylinder ok 3.495s (session 510)
[mega-batch] #24587 reduced-order ok 0.0s (session 511)
[mega-batch] #24588 openfoam-cylinder ok 2.537s (session 512)
[mega-batch] #24586 vspaero-wing ok 5.713s (session 513)
[mega-batch] #24590 reduced-order ok 0.0s (session 514)
[mega-batch] #24589 vspaero-wing ok 5.623s (session 515)
[mega-batch] #24591 openfoam-cylinder ok 5.408s (session 516)
[mega-batch] #24593 reduced-order ok 0.001s (session 517)
[mega-batch] #24592 vspaero-wing ok 5.703s (session 518)
[mega-batch] #24594 openfoam-cylinder ok 4.45s (session 519)
[mega-batch] #24596 reduced-order ok 0.0s (session 520)
[mega-batch] #24597 openfoam-cylinder ok 1.8s (session 521)
[mega-batch] #24595 vspaero-wing ok 5.771s (session 522)
[mega-batch] #24599 reduced-order ok 0.002s (session 523)
[mega-batch] #24600 openfoam-cylinder ok 2.205s (session 524)
[mega-batch] #24598 vspaero-wing ok 5.478s (session 525)
[mega-batch] #24602 reduced-order ok 0.0s (session 526)
[mega-batch] #24603 openfoam-cylinder ok 4.221s (session 527)
[mega-batch] #24601 vspaero-wing ok 5.546s (session 528)
[mega-batch] #24605 reduced-order ok 0.001s (session 529)
[mega-batch] #24606 openfoam-cylinder ok 2.249s (session 530)
[mega-batch] #24604 vspaero-wing ok 5.681s (session 531)
[mega-batch] #24608 reduced-order ok 0.0s (session 532)
[mega-batch] #24609 openfoam-cylinder ok 2.24s (session 533)
[mega-batch] #24607 vspaero-wing ok 5.683s (session 534)
[mega-batch] #24611 reduced-order ok 0.001s (session 535)
[mega-batch] #24612 openfoam-cylinder ok 1.898s (session 536)
[mega-batch] #24610 vspaero-wing ok 5.59s (session 537)
[mega-batch] #24614 reduced-order ok 0.0s (session 538)
[mega-batch] #24613 vspaero-wing ok 5.633s (session 539)
[mega-batch] #24615 openfoam-cylinder ok 4.008s (session 540)
[mega-batch] #24617 reduced-order ok 0.0s (session 541)
[mega-batch] #24616 vspaero-wing ok 5.613s (session 542)
[mega-batch] #24618 openfoam-cylinder ok 5.588s (session 543)
[mega-batch] #24620 reduced-order ok 0.001s (session 544)
[mega-batch] #24621 openfoam-cylinder ok 3.263s (session 545)
[mega-batch] #24619 vspaero-wing ok 5.653s (session 546)
[mega-batch] #24623 reduced-order ok 0.0s (session 547)
[mega-batch] #24624 openfoam-cylinder ok 4.698s (session 548)
[mega-batch] #24622 vspaero-wing ok 5.497s (session 549)
[mega-batch] #24626 reduced-order ok 0.001s (session 550)
[mega-batch] #24627 openfoam-cylinder ok 3.012s (session 551)
[mega-batch] #24625 vspaero-wing ok 5.712s (session 552)
[mega-batch] #24629 reduced-order ok 0.0s (session 553)
[mega-batch] #24630 openfoam-cylinder ok 3.008s (session 554)
[mega-batch] #24628 vspaero-wing ok 5.622s (session 555)
[mega-batch] #24632 reduced-order ok 0.001s (session 556)
[mega-batch] #24633 openfoam-cylinder ok 4.5s (session 557)
[mega-batch] #24631 vspaero-wing ok 5.688s (session 558)
[mega-batch] #24635 reduced-order ok 0.001s (session 559)
[mega-batch] #24636 openfoam-cylinder ok 2.109s (session 560)
[mega-batch] #24634 vspaero-wing ok 5.745s (session 561)
[mega-batch] #24638 reduced-order ok 0.001s (session 562)
[mega-batch] #24637 vspaero-wing ok 5.583s (session 563)
[mega-batch] #24639 openfoam-cylinder ok 4.123s (session 564)
[mega-batch] #24641 reduced-order ok 0.0s (session 565)
[mega-batch] #24642 openfoam-cylinder ok 3.488s (session 566)
[mega-batch] #24640 vspaero-wing ok 5.679s (session 567)
[mega-batch] #24644 reduced-order ok 0.002s (session 568)
[mega-batch] #24645 openfoam-cylinder ok 2.607s (session 569)
[mega-batch] #24643 vspaero-wing ok 5.581s (session 570)
[mega-batch] #24647 reduced-order ok 0.002s (session 571)
[mega-batch] #24648 openfoam-cylinder ok 1.96s (session 572)
[mega-batch] #24646 vspaero-wing ok 5.554s (session 573)
[mega-batch] #24650 reduced-order ok 0.0s (session 574)
[mega-batch] #24649 vspaero-wing ok 5.74s (session 575)
[mega-batch] #24651 openfoam-cylinder ok 5.063s (session 576)
[mega-batch] #24653 reduced-order ok 0.0s (session 577)
[mega-batch] #24654 openfoam-cylinder ok 3.296s (session 578)
[mega-batch] #24652 vspaero-wing ok 5.639s (session 579)
[mega-batch] #24656 reduced-order ok 0.0s (session 580)
[mega-batch] #24657 openfoam-cylinder ok 2.289s (session 581)
[mega-batch] #24655 vspaero-wing ok 5.673s (session 582)
[mega-batch] #24659 reduced-order ok 0.0s (session 583)
[mega-batch] #24658 vspaero-wing ok 5.505s (session 584)
[mega-batch] #24660 openfoam-cylinder ok 3.63s (session 585)
[mega-batch] #24662 reduced-order ok 0.0s (session 586)
[mega-batch] #24663 openfoam-cylinder ok 2.69s (session 587)
[mega-batch] #24661 vspaero-wing ok 5.668s (session 588)
[mega-batch] #24665 reduced-order ok 0.001s (session 589)
[mega-batch] #24666 openfoam-cylinder ok 2.574s (session 590)
[mega-batch] #24664 vspaero-wing ok 5.541s (session 591)
[mega-batch] #24668 reduced-order ok 0.0s (session 592)
[mega-batch] #24669 openfoam-cylinder ok 1.722s (session 593)
[mega-batch] #24667 vspaero-wing ok 5.707s (session 594)
[mega-batch] #24671 reduced-order ok 0.0s (session 595)
[mega-batch] #24670 vspaero-wing ok 5.61s (session 596)
[mega-batch] #24672 openfoam-cylinder ok 1.938s (session 597)
[mega-batch] #24674 reduced-order ok 0.0s (session 598)
[mega-batch] #24675 openfoam-cylinder ok 2.793s (session 599)
[mega-batch] #24673 vspaero-wing ok 5.74s (session 600)
[mega-batch] #24677 reduced-order ok 0.002s (session 601)
[mega-batch] #24678 openfoam-cylinder ok 2.471s (session 602)
[mega-batch] #24676 vspaero-wing ok 5.569s (session 603)
[mega-batch] #24680 reduced-order ok 0.002s (session 604)
[mega-batch] #24681 openfoam-cylinder ok 4.307s (session 605)
[mega-batch] #24679 vspaero-wing ok 5.569s (session 606)
[mega-batch] #24683 reduced-order ok 0.002s (session 607)
[mega-batch] #24684 openfoam-cylinder ok 1.673s (session 608)
[mega-batch] #24682 vspaero-wing ok 5.645s (session 609)
[mega-batch] #24686 reduced-order ok 0.0s (session 610)
[mega-batch] #24687 openfoam-cylinder ok 2.222s (session 611)
[mega-batch] #24685 vspaero-wing ok 5.604s (session 612)
[mega-batch] #24689 reduced-order ok 0.0s (session 613)
[mega-batch] #24690 openfoam-cylinder ok 3.171s (session 614)
[mega-batch] #24688 vspaero-wing ok 5.824s (session 615)
[mega-batch] #24692 reduced-order ok 0.001s (session 616)
[mega-batch] #24691 vspaero-wing ok 5.664s (session 617)
[mega-batch] #24693 openfoam-cylinder ok 6.293s (session 618)
[mega-batch] #24695 reduced-order ok 0.001s (session 619)
[mega-batch] #24694 vspaero-wing ok 5.683s (session 620)
[mega-batch] #24696 openfoam-cylinder ok 3.632s (session 621)
[mega-batch] #24698 reduced-order ok 0.0s (session 622)
[mega-batch] #24699 openfoam-cylinder ok 1.993s (session 623)
[mega-batch] #24697 vspaero-wing ok 5.771s (session 624)
[mega-batch] #24701 reduced-order ok 0.001s (session 625)
[mega-batch] #24700 vspaero-wing ok 5.667s (session 626)
[mega-batch] #24702 openfoam-cylinder ok 3.394s (session 627)
[mega-batch] #24704 reduced-order ok 0.001s (session 628)
[mega-batch] #24705 openfoam-cylinder ok 3.211s (session 629)
[mega-batch] #24703 vspaero-wing ok 5.647s (session 630)
[mega-batch] #24707 reduced-order ok 0.0s (session 631)
[mega-batch] #24706 vspaero-wing ok 5.478s (session 632)
[mega-batch] #24708 openfoam-cylinder ok 4.294s (session 633)
[mega-batch] #24710 reduced-order ok 0.0s (session 634)
[mega-batch] #24711 openfoam-cylinder ok 2.665s (session 635)
[mega-batch] #24709 vspaero-wing ok 5.718s (session 636)
[mega-batch] #24713 reduced-order ok 0.001s (session 637)
[mega-batch] #24714 openfoam-cylinder ok 1.865s (session 638)
[mega-batch] #24712 vspaero-wing ok 5.588s (session 639)
[mega-batch] #24716 reduced-order ok 0.0s (session 640)
[mega-batch] #24717 openfoam-cylinder ok 2.279s (session 641)
[mega-batch] #24715 vspaero-wing ok 5.582s (session 642)
[mega-batch] #24719 reduced-order ok 0.0s (session 643)
[mega-batch] #24720 openfoam-cylinder ok 2.917s (session 644)
[mega-batch] #24718 vspaero-wing ok 5.672s (session 645)
[mega-batch] #24722 reduced-order ok 0.001s (session 646)
[mega-batch] #24723 openfoam-cylinder ok 2.34s (session 647)
[mega-batch] #24721 vspaero-wing ok 5.477s (session 648)
[mega-batch] #24725 reduced-order ok 0.001s (session 649)
[mega-batch] #24724 vspaero-wing ok 5.559s (session 650)
[mega-batch] #24726 openfoam-cylinder ok 3.891s (session 651)
[mega-batch] #24728 reduced-order ok 0.0s (session 652)
[mega-batch] #24727 vspaero-wing ok 5.74s (session 653)
[mega-batch] #24729 openfoam-cylinder ok 5.374s (session 654)
[mega-batch] #24731 reduced-order ok 0.0s (session 655)
[mega-batch] #24732 openfoam-cylinder ok 4.849s (session 656)
[mega-batch] #24730 vspaero-wing ok 5.746s (session 657)
[mega-batch] #24734 reduced-order ok 0.001s (session 658)
[mega-batch] #24735 openfoam-cylinder ok 4.629s (session 659)
[mega-batch] #24733 vspaero-wing ok 5.629s (session 660)
[mega-batch] #24737 reduced-order ok 0.0s (session 661)
[mega-batch] #24738 openfoam-cylinder ok 2.993s (session 662)
[mega-batch] #24736 vspaero-wing ok 5.801s (session 663)
[mega-batch] #24740 reduced-order ok 0.0s (session 664)
[mega-batch] #24741 openfoam-cylinder ok 1.924s (session 665)
[mega-batch] #24739 vspaero-wing ok 5.601s (session 666)
[mega-batch] #24743 reduced-order ok 0.002s (session 667)
[mega-batch] #24744 openfoam-cylinder ok 1.59s (session 668)
[mega-batch] #24742 vspaero-wing ok 5.478s (session 669)
[mega-batch] #24746 reduced-order ok 0.001s (session 670)
[mega-batch] #24745 vspaero-wing ok 5.579s (session 671)
[mega-batch] #24747 openfoam-cylinder ok 3.327s (session 672)
[mega-batch] #24749 reduced-order ok 0.0s (session 673)
[mega-batch] #24750 openfoam-cylinder ok 3.038s (session 674)
[mega-batch] #24748 vspaero-wing ok 5.737s (session 675)
[mega-batch] #24752 reduced-order ok 0.0s (session 676)
[mega-batch] #24753 openfoam-cylinder ok 3.082s (session 677)
[mega-batch] #24751 vspaero-wing ok 5.484s (session 678)
[mega-batch] #24755 reduced-order ok 0.001s (session 679)
[mega-batch] #24756 openfoam-cylinder ok 3.895s (session 680)
[mega-batch] #24754 vspaero-wing ok 6.029s (session 681)
[mega-batch] #24758 reduced-order ok 0.0s (session 682)
[mega-batch] #24759 openfoam-cylinder ok 2.927s (session 683)
[mega-batch] #24757 vspaero-wing ok 5.513s (session 684)
[mega-batch] #24761 reduced-order ok 0.0s (session 685)
[mega-batch] #24762 openfoam-cylinder ok 3.668s (session 686)
[mega-batch] #24760 vspaero-wing ok 5.542s (session 687)
[mega-batch] #24764 reduced-order ok 0.0s (session 688)
[mega-batch] #24763 vspaero-wing ok 5.614s (session 689)
[mega-batch] #24765 openfoam-cylinder ok 5.498s (session 690)
[mega-batch] #24767 reduced-order ok 0.001s (session 691)
[mega-batch] #24766 vspaero-wing ok 5.742s (session 692)
[mega-batch] #24768 openfoam-cylinder ok 6.417s (session 693)
[mega-batch] #24770 reduced-order ok 0.001s (session 694)
[mega-batch] #24769 vspaero-wing ok 5.684s (session 695)
[mega-batch] #24771 openfoam-cylinder ok 4.176s (session 696)
[mega-batch] #24773 reduced-order ok 0.0s (session 697)
[mega-batch] #24774 openfoam-cylinder ok 2.247s (session 698)
[mega-batch] #24772 vspaero-wing ok 5.753s (session 699)
[mega-batch] #24776 reduced-order ok 0.001s (session 700)
[mega-batch] #24775 vspaero-wing ok 5.52s (session 701)
[mega-batch] #24777 openfoam-cylinder ok 3.128s (session 702)
[mega-batch] #24779 reduced-order ok 0.0s (session 703)
[mega-batch] #24780 openfoam-cylinder ok 2.782s (session 704)
[mega-batch] #24778 vspaero-wing ok 5.726s (session 705)
[mega-batch] #24782 reduced-order ok 0.0s (session 706)
[mega-batch] #24783 openfoam-cylinder ok 2.636s (session 707)
[mega-batch] #24781 vspaero-wing ok 5.763s (session 708)
[mega-batch] #24785 reduced-order ok 0.0s (session 709)
[mega-batch] #24786 openfoam-cylinder ok 2.065s (session 710)
[mega-batch] #24784 vspaero-wing ok 5.592s (session 711)
[mega-batch] #24788 reduced-order ok 0.0s (session 712)
[mega-batch] #24787 vspaero-wing ok 5.565s (session 713)
[mega-batch] #24789 openfoam-cylinder ok 4.93s (session 714)
[mega-batch] #24791 reduced-order ok 0.001s (session 715)
[mega-batch] #24792 openfoam-cylinder ok 3.72s (session 716)
[mega-batch] #24790 vspaero-wing ok 5.646s (session 717)
[mega-batch] #24794 reduced-order ok 0.001s (session 718)
[mega-batch] #24795 openfoam-cylinder ok 3.034s (session 719)
[mega-batch] #24793 vspaero-wing ok 5.819s (session 720)
[mega-batch] #24797 reduced-order ok 0.001s (session 721)
[mega-batch] #24796 vspaero-wing ok 5.535s (session 722)
[mega-batch] #24798 openfoam-cylinder ok 2.842s (session 723)
[mega-batch] #24800 reduced-order ok 0.001s (session 724)
[mega-batch] #24801 openfoam-cylinder ok 2.116s (session 725)
[mega-batch] #24799 vspaero-wing ok 5.734s (session 726)
[mega-batch] #24803 reduced-order ok 0.0s (session 727)
[mega-batch] #24802 vspaero-wing ok 5.551s (session 728)
[mega-batch] #24804 openfoam-cylinder ok 2.265s (session 729)
[mega-batch] #24806 reduced-order ok 0.0s (session 730)
[mega-batch] #24807 openfoam-cylinder ok 4.692s (session 731)
[mega-batch] #24805 vspaero-wing ok 5.748s (session 732)
[mega-batch] #24809 reduced-order ok 0.0s (session 733)
[mega-batch] #24808 vspaero-wing ok 5.563s (session 734)
[mega-batch] #24810 openfoam-cylinder ok 5.062s (session 735)
[mega-batch] #24812 reduced-order ok 0.0s (session 736)
[mega-batch] #24813 openfoam-cylinder ok 2.145s (session 737)
[mega-batch] #24811 vspaero-wing ok 5.823s (session 738)
[mega-batch] #24815 reduced-order ok 0.0s (session 739)
[mega-batch] #24816 openfoam-cylinder ok 1.687s (session 740)
[mega-batch] #24814 vspaero-wing ok 5.606s (session 741)
[mega-batch] #24818 reduced-order ok 0.0s (session 742)
[mega-batch] #24819 openfoam-cylinder ok 2.438s (session 743)
[mega-batch] #24817 vspaero-wing ok 5.531s (session 744)
[mega-batch] #24821 reduced-order ok 0.001s (session 745)
[mega-batch] #24822 openfoam-cylinder ok 2.448s (session 746)
[mega-batch] #24820 vspaero-wing ok 5.638s (session 747)
[mega-batch] #24824 reduced-order ok 0.001s (session 748)
[mega-batch] #24825 openfoam-cylinder ok 4.692s (session 749)
[mega-batch] #24823 vspaero-wing ok 5.632s (session 750)
[mega-batch] #24827 reduced-order ok 0.0s (session 751)
[mega-batch] #24828 openfoam-cylinder ok 4.319s (session 752)
[mega-batch] #24826 vspaero-wing ok 5.761s (session 753)
[mega-batch] #24830 reduced-order ok 0.001s (session 754)
[mega-batch] #24831 openfoam-cylinder ok 2.985s (session 755)
[mega-batch] #24829 vspaero-wing ok 5.482s (session 756)
[mega-batch] #24833 reduced-order ok 0.0s (session 757)
[mega-batch] #24832 vspaero-wing ok 5.476s (session 758)
[mega-batch] #24834 openfoam-cylinder ok 4.496s (session 759)
[mega-batch] #24836 reduced-order ok 0.0s (session 760)
[mega-batch] #24837 openfoam-cylinder ok 3.246s (session 761)
[mega-batch] #24835 vspaero-wing ok 5.68s (session 762)
[mega-batch] #24839 reduced-order ok 0.0s (session 763)
[mega-batch] #24840 openfoam-cylinder ok 1.958s (session 764)
[mega-batch] #24838 vspaero-wing ok 5.575s (session 765)
[mega-batch] #24842 reduced-order ok 0.0s (session 766)
[mega-batch] #24843 openfoam-cylinder ok 2.917s (session 767)
[mega-batch] #24841 vspaero-wing ok 5.655s (session 768)
